generator,synth_years,ticker,mae,mse,directional_accuracy
rbig,24.0,FULT,0.0049196421168744,3.762678898056038e-05,0.4358974358974359
rbig,24.0,ASB,0.0043523493222892,2.9862829251214865e-05,0.5641025641025641
rbig,24.0,WBS,0.0033072438091039,2.5151781301246956e-05,0.6153846153846154
rbig,24.0,MTB,0.004849589895457,3.5677789128385484e-05,0.4358974358974359
rbig,24.0,ZION,0.0052414094097912,4.114710463909432e-05,0.5726495726495726
rbig,24.0,BOH,0.0040367939509451,2.3264798073796555e-05,0.6666666666666666
rbig,24.0,UBSI,0.0046421606093645,3.1621442758478224e-05,0.4273504273504273
rbig,24.0,CVBF,0.0042057926766574,2.6357698516221717e-05,0.5299145299145299
rbig,24.0,CBSH,0.0033708368428051,1.744534347380977e-05,0.5726495726495726
rbig,24.0,GBCI,0.0056342482566833,4.533170067588799e-05,0.358974358974359
rbig,10.0,BAC,0.0049247448332607,3.733820267370902e-05,0.5213675213675214
rbig,10.0,WFC,0.0058906963095068,5.309346306603402e-05,0.4957264957264957
rbig,10.0,JPM,0.0040557910688221,2.781972216325812e-05,0.5470085470085471
rbig,10.0,C,0.0054644411429762,4.728521889774129e-05,0.5726495726495726
rbig,10.0,HBAN,0.0055059287697076,4.587861258187331e-05,0.4957264957264957
rbig,10.0,USB,0.0046353125944733,3.24172833643388e-05,0.5811965811965812
rbig,10.0,TFC,0.0052755591459572,4.325770350988023e-05,0.5470085470085471
rbig,10.0,KEY,0.0049043875187635,3.8041842344682664e-05,0.6068376068376068
rbig,10.0,RF,0.0050225974991917,3.995220686192624e-05,0.5299145299145299
rbig,10.0,FITB,0.0057233213447034,5.239064557827078e-05,0.5726495726495726
rbig,10.0,VLY,0.0047379373572766,3.527214357745834e-05,0.6239316239316239
rbig,10.0,FHN,0.0045048044994473,3.0338638680404983e-05,0.6068376068376068
rbig,10.0,PNC,0.0048783486708998,3.5236182156950235e-05,0.5897435897435898
rbig,10.0,WAFD,0.0033047494944185,1.920641261676792e-05,0.5897435897435898
rbig,10.0,FNB,0.0041056792251765,2.709887849050574e-05,0.5213675213675214
rbig,10.0,FULT,0.0048032635822892,3.588231629692018e-05,0.5641025641025641
rbig,10.0,ASB,0.0043037286959588,2.9610644560307264e-05,0.5641025641025641
rbig,10.0,WBS,0.0032987769227474,2.4407856471952986e-05,0.6153846153846154
rbig,10.0,MTB,0.0047558117657899,3.481558451312594e-05,0.5641025641025641
rbig,10.0,ZION,0.0051322313956916,4.000577609986067e-05,0.5726495726495726
rbig,10.0,BOH,0.0039601577445864,2.27621931117028e-05,0.6666666666666666
rbig,10.0,UBSI,0.0044827875681221,2.8752934667863883e-05,0.5555555555555556
rbig,10.0,CVBF,0.0042311828583478,2.629776281537488e-05,0.5299145299145299
rbig,10.0,CBSH,0.0033230574335902,1.807437183742877e-05,0.5726495726495726
rbig,10.0,GBCI,0.0053822379559278,4.402997001307085e-05,0.6324786324786325
gan,24.0,BAC,0.0049185557290911,3.66602762369439e-05,0.5213675213675214
gan,24.0,WFC,0.0058681922964751,5.1169958169339225e-05,0.5042735042735043
gan,24.0,JPM,0.0039268634282052,2.559353015385568e-05,0.5470085470085471
gan,24.0,C,0.0054750256240367,4.747778075397946e-05,0.5726495726495726
gan,24.0,HBAN,0.0054424200206995,4.4889908167533576e-05,0.4957264957264957
gan,24.0,USB,0.0046956976875662,3.324116187286563e-05,0.4188034188034188
gan,24.0,TFC,0.0053179431706666,4.331365198595449e-05,0.452991452991453
gan,24.0,KEY,0.0049990802071988,3.8844831578899175e-05,0.6068376068376068
gan,24.0,RF,0.0050370371900498,4.031989010400139e-05,0.4700854700854701
gan,24.0,FITB,0.0058809467591345,5.364122989703901e-05,0.4273504273504273
gan,24.0,VLY,0.005046656820923,3.896901762345806e-05,0.376068376068376
gan,24.0,FHN,0.004606008529663,3.08234230033122e-05,0.3931623931623931
gan,24.0,PNC,0.0049673286266624,3.604902667575516e-05,0.4102564102564102
gan,24.0,WAFD,0.0034335085656493,2.038088859990239e-05,0.4017094017094017
gan,24.0,FNB,0.0041009387932717,2.707360545173287e-05,0.4786324786324786
gan,24.0,FULT,0.0049187880940735,3.760812614928e-05,0.4358974358974359
gan,24.0,ASB,0.0043528201058506,2.9867340344935656e-05,0.5641025641025641
gan,24.0,WBS,0.0033063236624002,2.513040271878708e-05,0.6153846153846154
gan,24.0,MTB,0.0048488178290426,3.5667919291881844e-05,0.4358974358974359
gan,24.0,ZION,0.0052414000965654,4.114697367185727e-05,0.5726495726495726
gan,24.0,BOH,0.0040388097986578,2.3279320885194466e-05,0.6666666666666666
gan,24.0,UBSI,0.0046460139565169,3.168142939102836e-05,0.4273504273504273
gan,24.0,CVBF,0.0042083510197699,2.639757440192625e-05,0.4700854700854701
gan,24.0,CBSH,0.0033720219507813,1.7444908735342324e-05,0.5726495726495726
gan,24.0,GBCI,0.0056527387350797,4.547791832010262e-05,0.358974358974359
gan,10.0,BAC,0.0049229902215301,3.728651790879667e-05,0.5213675213675214
gan,10.0,WFC,0.0058887372724711,5.2975294238422066e-05,0.4957264957264957
gan,10.0,JPM,0.0040523023344576,2.77705148619134e-05,0.5470085470085471
gan,10.0,C,0.0054510501213371,4.705677565652877e-05,0.5726495726495726
gan,10.0,HBAN,0.00550616113469,4.588275260175578e-05,0.4957264957264957
gan,10.0,USB,0.0046354280784726,3.2415900932392105e-05,0.5811965811965812
gan,10.0,TFC,0.0052784802392125,4.3238083890173584e-05,0.5470085470085471
gan,10.0,KEY,0.0049041956663131,3.804064544965513e-05,0.6068376068376068
gan,10.0,RF,0.0050230189226567,3.995627412223257e-05,0.5299145299145299
gan,10.0,FITB,0.0057231020182371,5.2395014790818095e-05,0.5726495726495726
gan,10.0,VLY,0.0047269635833799,3.51887647411786e-05,0.6239316239316239
