generator,synth_years,ticker,mae,mse,directional_accuracy
gaussian,5.0,VLY,0.0123897977173328,0.0002730760315898,0.4508196721311475
gaussian,5.0,FHN,0.0112966326996684,0.0002328951377421,0.5245901639344263
gaussian,5.0,PNC,0.0107739549130201,0.0002036561490967,0.5081967213114754
gaussian,5.0,WAFD,0.0103074694052338,0.0002397701755398,0.5327868852459017
gaussian,5.0,FNB,0.01130205206573,0.0002390754671068,0.5163934426229508
gaussian,5.0,FULT,0.0126499515026807,0.0002789194404613,0.4426229508196721
gaussian,5.0,ASB,0.0121396724134683,0.000252951082075,0.5245901639344263
gaussian,5.0,WBS,0.0094829108566045,0.0001943943207152,0.5081967213114754
gaussian,5.0,MTB,0.0107819996774196,0.000189023281564,0.5327868852459017
gaussian,5.0,ZION,0.0124473851174116,0.0002842437825165,0.5737704918032787
gaussian,5.0,BOH,0.0117328874766826,0.0002370709407841,0.4754098360655737
gaussian,5.0,UBSI,0.0099735530093312,0.0001934140600496,0.5081967213114754
gaussian,5.0,CVBF,0.0119100026786327,0.0002392031310591,0.4754098360655737
