family,sigma,relative,mmd_mean,wasserstein_mean_mean,frobenius_corr_mean,frac_valida_mean,std_ratio_mean_mean,mmd_std,seconds,shrinkage,n_iters,grid_size,noise_dist,df,shrinkage_alpha,shrinkage_target,marginal,rotation,latent_dim,epochs,batch_size,gen_hidden,disc_hidden,learning_rate,d_steps_per_g
noise,0.05,True,6.2012461020666265e-06,0.0325457540883223,0.3646728229449607,1.0,1.072505761157302,8.769886341155913e-06,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0569431860826652,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0029920011872798,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0023205575572581,0.0847443792354674,0.7665643100000914,1.0,1.1020874416789757,0.0014153890461481,0.9,,5.0,400.0,,,,,,,,,,,,,
noise,0.2,True,0.0008358653606587,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0006129048581931,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0564644969228356,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0044896820251224,0.7,True,,,,,,,,,,,,,,,
rbig,,,0.0014385584629466,0.0778311389749598,0.6664893427687671,1.0,1.1009395530611914,0.0002461605910468,1.2,,10.0,600.0,,,,,,,,,,,,,
noise,0.02,False,0.2752450678537804,1.0963564357975066,0.9577209176383332,1.0,2.264756446926662,0.0005332885510332,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0554072231172024,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0086867889773811,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0014289794438064,0.0737238768337592,0.658254222878542,1.0,1.06557701278834,0.0011486606250164,1.2,,10.0,300.0,,,,,,,,,,,,,
noise,0.1,True,0.0001119707294781,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,0.0001583505242167,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0547420532655964,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0050511625291767,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0002582769877343,0.0413443862337212,0.4460084443327075,1.0,0.9918545779590796,0.0003652588189027,2.0,,20.0,600.0,,,,,,,,,,,,,
noise,0.5,True,0.0171029476080478,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0021786341563714,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0518565019244524,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0003858511195604,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0021700351244791,0.0847443792354674,0.7665643100000914,1.0,1.1020874416789757,0.0009511829536977,0.9,,5.0,400.0,,,,,,,,,,,,,
noise,0.2,True,0.0005026814732616,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0007108989570402,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0566431573129423,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0034362237414752,0.5,True,,,,,,,,,,,,,,,
rbig,,,2.4319533818040195e-05,0.0285034867670559,0.4077853128586006,1.0,0.9621573001415138,3.439301455606358e-05,3.3,,40.0,200.0,,,,,,,,,,,,,
noise,0.5,True,0.0203828642137547,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0039438925009796,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0544514224293972,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0026498894948628,0.6,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0278704027765178,0.4179866568227557,1.0,0.9701299699808345,0.0,3.4,,40.0,300.0,,,,,,,,,,,,,
noise,0.5,True,0.0181136180730059,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0010557083380851,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0554204669384577,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0003189443811228,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0026342175398142,0.0834488419596912,0.7687501239222692,1.0,1.0897095200488425,0.0003678878277879,0.8,,5.0,300.0,,,,,,,,,,,,,
noise,0.15,True,0.0005333669514208,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,0.000687301517474,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0554427161199355,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0025928497082777,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0028360014010831,0.0847443792354674,0.7665643100000914,1.0,1.1020874416789757,0.0012070268976054,0.8,,5.0,400.0,,,,,,,,,,,,,
noise,0.2,False,0.3817541156600206,13.27374402748999,1.388323780767402,1.0,17.890424771384172,0.0006215501159383,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0567315569527846,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0015915307202033,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0003033051391901,0.0341860543414085,0.39887066931281,1.0,0.9549032470522262,0.0004289382413801,3.3,,40.0,100.0,,,,,,,,,,,,,
noise,0.3,True,0.003484760206622,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0012861007594017,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0540812699982139,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0046421189479361,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0017410779877423,0.0737238768337592,0.658254222878542,1.0,1.06557701278834,0.0005130007656802,1.1,,10.0,300.0,,,,,,,,,,,,,
noise,0.01,True,6.751053559417297e-05,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,9.5474315040351e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0575361789885026,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0054363808586653,0.6,True,,,,,,,,,,,,,,,
rbig,,,0.0002963913360817,0.032592923276104,0.4225422617720487,1.0,0.9792166402055124,0.0004191606472566,3.1,,30.0,1000.0,,,,,,,,,,,,,
noise,0.1,False,0.3807162516776637,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,4.892544617339797e-05,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0572721236155912,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0044511710264606,0.6,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0293163019456506,0.3993780131702692,1.0,0.9843104824729954,0.0,5.0,,60.0,600.0,,,,,,,,,,,,,
noise,0.02,True,7.390702428311524e-05,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0001045203160958,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0525065769006307,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0011774147447898,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0010168062278185,0.0778311389749598,0.6664893427687671,1.0,1.1009395530611914,0.0004456183692106,1.4,,10.0,600.0,,,,,,,,,,,,,
noise,0.15,True,0.0001229299894494,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,0.0001738492583018,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0538638110669034,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0107740484150216,0.5,False,,,,,,,,,,,,,,,
rbig,,,7.648655690323247e-05,0.0292501602978943,0.3861770318752823,1.0,0.9840017460268224,0.0001081683261117,4.8,,60.0,400.0,,,,,,,,,,,,,
noise,0.3,True,0.0024649967572019,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0007992575222016,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.056788036469131,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0006214286540858,0.5,False,,,,,,,,,,,,,,,
rbig,,,3.678973506671124e-05,0.0406654656272526,0.4364318333695737,1.0,0.9811741604102572,5.202854228745608e-05,1.9,,20.0,400.0,,,,,,,,,,,,,
noise,0.01,True,0.0,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.054009230314836,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0008296661097261,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0011878817641443,0.0750742896030214,0.6566586164068196,1.0,1.0758504538373657,0.0003627008417333,1.3,,10.0,400.0,,,,,,,,,,,,,
noise,0.02,False,0.276029829075697,1.0963564357975066,0.9577209176383332,1.0,2.264756446926662,0.0008742065752908,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0540200915449046,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.004741988498936,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0005454761048781,0.046659130886905,0.5568497511801149,1.0,0.9834153534321484,0.0005979162091183,1.6,,15.0,600.0,,,,,,,,,,,,,
noise,0.3,True,0.0038683824168587,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0001019599119249,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0539797723512145,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0037689492136135,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0004009823142201,0.0413443862337212,0.4460084443327075,1.0,0.9918545779590796,2.893143457233497e-05,1.9,,20.0,600.0,,,,,,,,,,,,,
noise,0.1,True,8.66830522816553e-06,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,1.2258834816461295e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0540902466429148,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.005889198998411,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0011393507848962,0.0737238768337592,0.658254222878542,1.0,1.06557701278834,0.0007593702950897,1.2,,10.0,300.0,,,,,,,,,,,,,
noise,0.2,False,0.3823360307352231,13.27374402748999,1.388323780767402,1.0,17.890424771384172,0.0004250832504077,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0539329387512562,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0041814403404314,0.5,True,,,,,,,,,,,,,,,
rbig,,,2.389233481614461e-06,0.0414632818657971,0.4441795569275525,1.0,0.944160752703698,3.37888639337506e-06,1.8,,20.0,100.0,,,,,,,,,,,,,
noise,0.02,True,0.0,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0529182105119854,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0035559139673091,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0012774707987711,0.0719517485300534,0.6511211053147599,1.0,1.0457087843498971,0.0008488670529001,1.1,,10.0,200.0,,,,,,,,,,,,,
noise,0.2,True,0.0009635808953565,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0007053428161691,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0565615572376826,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0013996752185925,0.6,False,,,,,,,,,,,,,,,
rbig,,,5.700309375650248e-05,0.0403364234172881,0.4474848767407611,1.0,0.9784612489029832,8.06145482876709e-05,2.0,,20.0,300.0,,,,,,,,,,,,,
noise,0.1,True,6.4434888244147e-05,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,9.11246928448674e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0570863575095709,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.00147929160544,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0021535164409572,0.0931113574050988,0.7643451474132419,1.0,1.1787933416981384,0.0003611823199947,0.9,,5.0,1000.0,,,,,,,,,,,,,
noise,0.15,True,2.6073622918787454e-05,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,3.687367115195119e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0541693265819939,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0029521243108578,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0004141405877256,0.0460694300375232,0.5523298672312899,1.0,0.9692255303590108,0.000516657379814,1.8,,15.0,300.0,,,,,,,,,,,,,
noise,0.3,False,0.3816696755777196,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.0009259652298544,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0560972778227113,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,2.456410376742267e-05,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0002139293147777,0.0406654656272526,0.4364318333695737,1.0,0.9811741604102572,0.0003025417383478,2.0,,20.0,400.0,,,,,,,,,,,,,
noise,0.05,True,0.0,0.0325457540883223,0.3646728229449607,1.0,1.072505761157302,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0486872285039852,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0031421902559022,0.7,False,,,,,,,,,,,,,,,
rbig,,,0.0001282700116745,0.042009991706489,0.4467581063256508,1.0,1.003797378700326,0.0001814011901558,2.1,,20.0,1000.0,,,,,,,,,,,,,
noise,0.3,False,0.3826128120941326,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.0003794627501349,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0522523342065188,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0035266422211388,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0029754757334349,0.0884907303804837,0.7682837956656338,1.0,1.1345900316950468,0.00066007443492,1.0,,5.0,600.0,,,,,,,,,,,,,
noise,0.05,True,0.0002123313305794,0.0325457540883223,0.3646728229449607,1.0,1.072505761157302,0.0001070543190299,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0520339450612439,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0002566460789299,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0028147396573817,0.0813768626105222,0.7663528899851924,1.0,1.0656752817272048,0.0020007745982699,1.2,,5.0,200.0,,,,,,,,,,,,,
noise,0.3,True,0.0033910757559756,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0002100949611903,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.056912051662966,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0039782186040857,0.7,False,,,,,,,,,,,,,,,
rbig,,,0.0003213332371367,0.0285034867670559,0.4077853128586006,1.0,0.9621573001415138,0.0003194934157543,3.7,,40.0,200.0,,,,,,,,,,,,,
noise,0.02,True,0.0,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0566203835949934,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0024879039893349,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0002806944574105,0.0324621295747423,0.4297410109625244,1.0,0.973687948880708,0.0003969619085529,2.9,,30.0,600.0,,,,,,,,,,,,,
noise,0.15,False,0.3810577272140406,9.882906175987614,1.3828271170881945,1.0,13.497666290995518,0.000145762149993,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0579348811526775,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0019972110273164,0.7,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.0292501602978943,0.3861770318752823,1.0,0.9840017460268224,0.0,5.3,,60.0,400.0,,,,,,,,,,,,,
noise,0.02,True,0.0001195539513355,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0001690748194139,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0574534824549485,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0035588390602338,0.6,False,,,,,,,,,,,,,,,
rbig,,,4.462819615536073e-05,0.0281238435859907,0.4240868134690091,1.0,0.9722244110406276,6.311380026715796e-05,3.7,,40.0,600.0,,,,,,,,,,,,,
noise,0.5,False,0.3822462896352744,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0010315821300162,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0565873106886159,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0005529301177873,0.6,True,,,,,,,,,,,,,,,
rbig,,,9.4333815829295e-05,0.0414632818657971,0.4441795569275525,1.0,0.944160752703698,1.7941270536306458e-05,1.9,,20.0,100.0,,,,,,,,,,,,,
noise,0.15,False,0.381957393589478,9.882906175987614,1.3828271170881945,1.0,13.497666290995518,0.000571401453361,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0577577412046805,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0019053377658956,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0019853878597964,0.0834488419596912,0.7687501239222692,1.0,1.0897095200488425,0.0012909125093361,0.8,,5.0,300.0,,,,,,,,,,,,,
noise,0.01,True,0.0001531382174638,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0002165701440549,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0494524905254766,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.000481122323879,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.032592923276104,0.4225422617720487,1.0,0.9792166402055124,0.0,2.9,,30.0,1000.0,,,,,,,,,,,,,
noise,0.01,False,0.1137876060934234,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0079232530000179,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0559187947480017,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.000188066667334,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0285335895893716,0.4247119569419115,1.0,0.9772592315812214,0.0,3.7,,40.0,1000.0,,,,,,,,,,,,,
noise,0.2,True,0.0009541015354646,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0002618290305158,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0578489768100576,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0022315444855697,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0011367610939055,0.0816138255010448,0.6684929865372866,1.0,1.134063498987134,0.0004308020975712,1.5,,10.0,1000.0,,,,,,,,,,,,,
noise,0.01,True,0.0,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0528016045764753,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0013733339711361,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.002735562730136,0.0847443792354674,0.7665643100000914,1.0,1.1020874416789757,0.0005042377348502,1.0,,5.0,400.0,,,,,,,,,,,,,
noise,0.01,True,0.0001083782584972,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0001532700030332,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0538091129146056,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0010792553752781,0.7,False,,,,,,,,,,,,,,,
rbig,,,0.0008058608767022,0.0477688427531301,0.530828837472121,1.0,0.9311858158673172,0.0003470262914431,1.6,,15.0,100.0,,,,,,,,,,,,,
noise,0.1,False,0.3797408652455395,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,0.0001615003006529,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0515598239268331,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0015868758049459,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.031251145200739,0.4236145733875691,1.0,0.9870655343311798,0.0,5.0,,60.0,200.0,,,,,,,,,,,,,
noise,0.02,True,0.0003483755499801,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.000492677427581,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0540986307666035,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0032945857009944,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0013958543008036,0.0750742896030214,0.6566586164068196,1.0,1.0758504538373657,0.0012917599353631,1.3,,10.0,400.0,,,,,,,,,,,,,
noise,0.01,False,0.1204174632466126,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0011696777767961,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0598932870041689,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0048453434201969,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0020894385296241,0.0931113574050988,0.7643451474132419,1.0,1.1787933416981384,0.0011186861657602,0.9,,5.0,1000.0,,,,,,,,,,,,,
noise,0.15,True,0.0002421977880724,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,0.0002009732655023,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0537329123760941,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0032562669579442,0.5,False,,,,,,,,,,,,,,,
rbig,,,9.411689583482818e-05,0.042009991706489,0.4467581063256508,1.0,1.003797378700326,8.087104558718993e-05,2.1,,20.0,1000.0,,,,,,,,,,,,,
noise,0.05,False,0.3712200201144717,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0009618170593808,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0549080884643365,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0024963558140528,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0005180753371452,0.0470221575952407,0.5616366474623322,1.0,0.9977889696570524,0.0004218179221158,1.7,,15.0,1000.0,,,,,,,,,,,,,
noise,0.02,True,0.0,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0604512044469571,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.000918841637449,0.6,True,,,,,,,,,,,,,,,
rbig,,,0.0008699856117109,0.0778311389749598,0.6664893427687671,1.0,1.1009395530611914,0.0007278516312214,1.3,,10.0,600.0,,,,,,,,,,,,,
noise,0.3,True,0.0026007414880841,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0006542741961009,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0513035352969968,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.004766591600774,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0001395940603725,0.0329224257777385,0.4346094423740692,1.0,0.9704830924862772,4.166657866394099e-05,2.6,,30.0,300.0,,,,,,,,,,,,,
noise,0.2,True,0.0002471487525335,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0003495211177565,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0563345021019268,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0019449745599981,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0001036386441305,0.0294500940330136,0.3870720607359746,1.0,0.9828557102223794,0.0001465671761154,5.2,,60.0,1000.0,,,,,,,,,,,,,
noise,0.1,True,0.0002384973530529,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,0.0003372861912776,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0562797133958722,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0024814169374038,0.6,True,,,,,,,,,,,,,,,
rbig,,,0.0015080725494972,0.0678337049209206,0.6228308558774804,1.0,1.0019830869225372,0.0003852475093861,1.2,,10.0,100.0,,,,,,,,,,,,,
noise,0.5,True,0.0192294111086144,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,1.7067491972221887e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0578721001275047,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0031634396880826,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0011915607076115,0.0778311389749598,0.6664893427687671,1.0,1.1009395530611914,4.254984546718692e-05,1.3,,10.0,600.0,,,,,,,,,,,,,
noise,0.02,False,0.2799578084264746,1.0963564357975066,0.9577209176383332,1.0,2.264756446926662,0.0020323278588235,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0571378783950988,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0042705283311841,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0007237356689862,0.0460898887812715,0.5450088960582814,1.0,0.9723276420531112,0.000163166250652,1.8,,15.0,400.0,,,,,,,,,,,,,
noise,0.15,True,5.615281555071405e-06,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,7.941207331725465e-06,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0543136631634809,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0015761273259547,0.5,False,,,,,,,,,,,,,,,
rbig,,,7.334399691583116e-05,0.042009991706489,0.4467581063256508,1.0,1.003797378700326,0.000103724075157,1.9,,20.0,1000.0,,,,,,,,,,,,,
noise,0.05,False,0.3698770187516854,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0004340612597069,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0570107190283111,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0029487122293377,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0022173457230076,0.077194388681554,0.7567071099771858,1.0,1.0123780323071752,0.0003430003235524,0.8,,5.0,100.0,,,,,,,,,,,,,
noise,0.3,False,0.3826813747645918,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.000464101120624,0.7,,,,,,,,,,,,,,,,
gaussian,,,0.0598294985735833,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0032290397825351,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0002571607357872,0.0285034867670559,0.4077853128586006,1.0,0.9621573001415138,5.549180721198959e-06,3.1,,40.0,200.0,,,,,,,,,,,,,
noise,0.5,True,0.0190356950808563,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0010990138292115,0.5,,,,,,,,,,,,,,,,
